"V1","V2","weight","height","size1","size1mean","size1norm"
"L10_18154","L11_17554","100","2600","768317",180506.627659574,4.25644758844536
"L10_23180","L11_22420","100","2600","134763",180506.627659574,0.74658200503394
"L10_24373","L11_23578","100","2600","13154",180506.627659574,0.072872670497217
"L10_31735","L11_30641","100","2600","32698",180506.627659574,0.181145703201916
"L10_36379","L11_35166","100","2600","17896",180506.627659574,0.0991431740320963
"L10_36413","L11_35200","100","2600","135156",180506.627659574,0.748759210409142
"L10_37046","L11_35810","100","2600","37537",180506.627659574,0.207953583127112
"L10_37420","L11_36168","100","2600","14592",180506.627659574,0.0808391369845971
"L10_37537","L11_36281","100","2600","196980",180506.627659574,1.09126186973862
"L10_37830","L11_36564","100","2600","37652",180506.627659574,0.208590678847591
"L10_39340","L11_38030","100","2600","43032",180506.627659574,0.238395678640432
"L10_37281","L11_36038","100","2600","80019",180506.627659574,0.443302282234819
"L10_40088","L11_38739","100","2600","124744",180506.627659574,0.691077117873258
"L10_40436","L11_39082","100","2600","37121",180506.627659574,0.205648958607814
"L9_49975","L10_40703","500","2500","14937",146675.776699029,0.101836856338248
"L10_40703","L11_39345","100","2600","17460",180506.627659574,0.0967277502570631
"L10_41355","L11_39934","100","2600","31909",180506.627659574,0.176774672563152
"L9_50893","L10_41471","500","2500","10783",146675.776699029,0.0735158881900871
"L10_41471","L11_40088","100","2600","11735",180506.627659574,0.0650114633027856
"L9_51390","L10_41301","500","2500","14876",146675.776699029,0.101420973079452
"L10_41301","L11_39934","100","2600","17512",180506.627659574,0.0970158283219753
"L10_42210","L11_40791","100","2600","22225",180506.627659574,0.123125672936038
"L10_42235","L11_40815","100","2600","15517",180506.627659574,0.0859636025623624
"L10_42504","L11_41079","100","2600","127989",180506.627659574,0.709054297116337
"L10_50174","L11_48462","100","2600","26686",180506.627659574,0.147839446927834
"L10_50350","L11_48625","100","2600","15028",180506.627659574,0.0832545607596303
"L10_52596","L11_50782","100","2600","38966",180506.627659574,0.215870189949411
"L10_52813","L11_50986","100","2600","27524",180506.627659574,0.15248193574315
"L10_41799","L11_40403","100","2600","22954",180506.627659574,0.127164305807596
"L10_59902","L11_17428","100","2600","338910",180506.627659574,1.87754878806536
"L10_3796","L11_3700","100","2600","16569",180506.627659574,0.091791643414048
"L10_61842","L11_59570","100","2600","66370",180506.627659574,0.367687330158149
"L10_58262","L11_56240","100","2600","135401",180506.627659574,0.750116501291902
"L10_66900","L11_64210","100","2600","23070",180506.627659574,0.127806941490862
"L10_78421","L11_75003","100","2600","13047",180506.627659574,0.0722798944790322
"L10_80730","L11_77240","100","2600","37388",180506.627659574,0.207128128671883
"L9_109256","L10_82294","500","2500","10341",146675.776699029,0.0705024390034026
"L10_82294","L11_78689","100","2600","124973",180506.627659574,0.692345769351429
"L10_84505","L11_77594","100","2600","23107",180506.627659574,0.128011920113972
"L10_84928","L11_77688","100","2600","33016",180506.627659574,0.18290741136811
"L10_85856","L11_82020","100","2600","11137",180506.627659574,0.0616985655562951
"L10_84142","L11_80425","100","2600","39437",180506.627659574,0.218479512421982
"L10_89800","L11_78180","100","2600","14630",180506.627659574,0.0810496555704945
"L10_97897","L11_93345","100","2600","13574",180506.627659574,0.0751994548676618
"L9_135953","L10_105082","500","2500","10092",146675.776699029,0.0688048171765148
"L10_105082","L11_100242","100","2600","10298",180506.627659574,0.0570505367781922
"L10_109043","L11_104049","100","2600","559651",180506.627659574,3.10044571358051
"L9_148892","L10_65545","500","2500","11875",146675.776699029,0.0809608802983663
"L10_65545","L11_62971","100","2600","19451",180506.627659574,0.107757816165529
"L10_124526","L11_17428","100","2600","174267",180506.627659574,0.965432694962636
"L10_125555","L11_119708","100","2600","31387",180506.627659574,0.173882811988456
"L10_126352","L11_120456","100","2600","71317",180506.627659574,0.395093526064317
"L10_126529","L11_120625","100","2600","37460",180506.627659574,0.207527005992531
"L9_168301","L10_129090","500","2500","19690",146675.776699029,0.134241661732617
"L10_129090","L11_123074","100","2600","20716",180506.627659574,0.114765869090797
"L10_129399","L11_123380","100","2600","30521",180506.627659574,0.16908520421511
"L10_130492","L11_124414","100","2600","35941",180506.627659574,0.199111802519422
"L9_175231","L10_134581","500","2500","18245",146675.776699029,0.124390000929995
"L10_134581","L11_128387","100","2600","19814",180506.627659574,0.109768822657128
"L10_134702","L11_128499","100","2600","26472",180506.627659574,0.146653894891465
"L10_140730","L11_134258","100","2600","12781",180506.627659574,0.0708062643777505
"L10_140800","L11_17428","100","2600","52867",180506.627659574,0.292881212648348
"L10_146209","L11_17428","100","2600","70197",180506.627659574,0.388888767743131
"L10_130817","L11_17428","100","2600","66480",180506.627659574,0.368296726064694
"L11_278","L12_261","200","2800","11941",194354.988764045,0.0614391226895486
"L11_732","L12_700","200","2800","16427",194354.988764045,0.0845205986451064
"L10_1616","L11_1585","100","2600","10737",180506.627659574,0.0594825804415857
"L11_1585","L12_1508","200","2800","10738",194354.988764045,0.0552494179248282
"L11_2668","L12_2532","200","2800","18362",194354.988764045,0.094476607555941
"L11_3292","L12_3116","200","2800","11577",194354.988764045,0.0595662610649782
"L11_3700","L12_3501","200","2800","17089",194354.988764045,0.0879267370941878
"L10_4171","L11_4064","100","2600","10760",180506.627659574,0.0596099995856815
"L11_4064","L12_1650","200","2800","34903",194354.988764045,0.179583761764786
"L10_4194","L11_4087","100","2600","15097",180506.627659574,0.0836368181919176
"L11_4087","L12_3853","200","2800","15184",194354.988764045,0.0781250849106529
"L11_6572","L12_6212","200","2800","18648",194354.988764045,0.0959481416895321
"L11_10776","L12_10150","200","2800","11479",194354.988764045,0.0590620290891323
"L11_10948","L12_10319","200","2800","273649",194354.988764045,1.40798546896175
"L10_12773","L11_12353","100","2600","10226",180506.627659574,0.0566516594575445
"L11_12353","L12_11538","200","2800","10227",194354.988764045,0.0526202083364889
"L11_13718","L12_12894","200","2800","15540",194354.988764045,0.0799567847412767
"L11_15774","L12_14814","200","2800","12036",194354.988764045,0.0619279189926645
"L10_27346","L11_17428","100","2600","18769",180506.627659574,0.103979561544949
"L10_123171","L11_17428","100","2600","11170",180506.627659574,0.0618813843282586
"L10_156308","L11_17428","100","2600","11311",180506.627659574,0.0626625190811936
"L11_17428","L12_16376","200","2800","12887051",194354.988764045,66.3067672301708
"L11_17554","L12_16376","200","2800","783494",194354.988764045,4.03125232329999
"L10_21875","L11_21164","100","2600","10067",180506.627659574,0.0557708053744476
"L11_21164","L12_19937","200","2800","10395",194354.988764045,0.0534846060093675
"L10_22258","L11_21502","100","2600","13439",180506.627659574,0.0744515598914474
"L11_21502","L12_20236","200","2800","23028",194354.988764045,0.118484223875297
"L11_22420","L12_21096","200","2800","135649",194354.988764045,0.697944523382847
"L11_23578","L12_22202","200","2800","13279",194354.988764045,0.068323432727118
"L11_30641","L12_28789","200","2800","32698",194354.988764045,0.168238542308254
"L11_35166","L12_33120","200","2800","19245",194354.988764045,0.0990198405627973
"L11_35200","L12_33159","200","2800","135248",194354.988764045,0.695881288461274
"L11_35810","L12_33740","200","2800","37561",194354.988764045,0.193259767803545
"L11_36038","L12_33949","200","2800","80795",194354.988764045,0.415708392739476
"L11_36168","L12_34065","200","2800","15001",194354.988764045,0.0771835088741243
"L11_36281","L12_34166","200","2800","199596",194354.988764045,1.02696617807078
"L11_36564","L12_34310","200","2800","37668",194354.988764045,0.193810306797581
"L10_46159","L11_38030","100","2600","11728",180506.627659574,0.0649726835632781
"L11_38030","L12_35796","200","2800","55031",194354.988764045,0.28314683533444
"L10_39621","L11_38295","100","2600","10632",180506.627659574,0.0589008843489745
"L11_38295","L12_36031","200","2800","11010",194354.988764045,0.0566489189190127
"L11_38739","L12_33159","200","2800","125133",194354.988764045,0.643837345240037
"L11_39082","L12_36788","200","2800","38182",194354.988764045,0.19645495205865
"L10_40446","L11_39092","100","2600","12358",180506.627659574,0.0684628601189454
"L11_39092","L12_36796","200","2800","12614",194354.988764045,0.0649018586053066
"L11_39345","L12_37034","200","2800","17509",194354.988764045,0.0900877312763844
"L11_39934","L12_37593","200","2800","49921",194354.988764045,0.256854739451047
"L11_40088","L12_37730","200","2800","12286",194354.988764045,0.0632142250534959
"L11_40403","L12_38024","200","2800","23112",194354.988764045,0.118916422711737
"L11_40791","L12_38378","200","2800","22232",194354.988764045,0.11438862537761
"L11_40815","L12_38402","200","2800","15811",194354.988764045,0.0813511405112179
"L11_41079","L12_38648","200","2800","128016",194354.988764045,0.658671026733545
"L10_46604","L11_44970","100","2600","11237",180506.627659574,0.0622525618349724
"L11_44970","L12_42299","200","2800","12347",194354.988764045,0.0635280837323387
"L11_48462","L12_45551","200","2800","27394",194354.988764045,0.140948272921656
"L11_48625","L12_34065","200","2800","15028",194354.988764045,0.0773224299286941
"L11_50782","L12_47727","200","2800","43736",194354.988764045,0.22503152750608
"L11_50986","L12_47924","200","2800","27524",194354.988764045,0.141617152073288
"L11_56240","L12_52800","200","2800","154938",194354.988764045,0.797190753812351
"L10_59799","L11_57666","100","2600","14237",180506.627659574,0.0788724501952925
"L11_57666","L12_54071","200","2800","14899",194354.988764045,0.0766586960013051
"L10_60275","L11_58103","100","2600","14275",180506.627659574,0.0790829687811899
"L11_58103","L12_54423","200","2800","17059",194354.988764045,0.087772380366888
"L11_59570","L12_55689","200","2800","68060",194354.988764045,0.350183962000727
"L11_62971","L12_10319","200","2800","25246",194354.988764045,0.129896331246993
"L11_64210","L12_59684","200","2800","24325",194354.988764045,0.12515757971889
"L10_66929","L11_64253","100","2600","10518",180506.627659574,0.0582693285912824
"L11_64253","L12_59722","200","2800","10563",194354.988764045,0.0543490036822462
"L11_75003","L12_69268","200","2800","13075",194354.988764045,0.0672738069814796
"L10_79903","L11_76445","100","2600","15158",180506.627659574,0.0839747559219108
"L11_76445","L12_70643","200","2800","15297",194354.988764045,0.0787064952501487
"L10_80500","L11_77022","100","2600","10914",180506.627659574,0.0604631538548446
"L11_77022","L12_71173","200","2800","11055",194354.988764045,0.0568804540099623
"L11_77240","L12_71354","200","2800","44462",194354.988764045,0.228766960306734
"L10_81227","L11_77688","100","2600","14198",180506.627659574,0.0786563916466084
"L10_81339","L11_77688","100","2600","45176",180506.627659574,0.250273358855274
"L11_77688","L12_71742","200","2800","94992",194354.988764045,0.488755141321967
"L11_78689","L12_72609","200","2800","126767",194354.988764045,0.652244641653631
"L10_82307","L11_78700","100","2600","10310",180506.627659574,0.0571170163316335
"L11_78700","L12_72617","200","2800","10347",194354.988764045,0.0532376352456879
"L11_80425","L12_16376","200","2800","42115",194354.988764045,0.216691119007649
"L11_77594","L12_71659","200","2800","28001",194354.988764045,0.144071424037355
"L10_84760","L11_80994","100","2600","10031",180506.627659574,0.0555713667141237
"L11_80994","L12_74648","200","2800","11696",194354.988764045,0.0601785427499339
"L10_85549","L11_81726","100","2600","11573",180506.627659574,0.0641139893313283
"L11_81726","L12_75288","200","2800","12499",194354.988764045,0.0643101578173242
"L11_82020","L12_75562","200","2800","11139",194354.988764045,0.0573126528464016
"L10_88005","L11_77963","100","2600","12602",180506.627659574,0.0698146110389181
"L11_77963","L12_71970","200","2800","16192",194354.988764045,0.0833114709479249
"L10_88862","L11_84841","100","2600","11894",180506.627659574,0.0658923173858825
"L11_84841","L12_78061","200","2800","11969",194354.988764045,0.0615831889683617
"L11_78180","L12_72107","200","2800","15178",194354.988764045,0.0780942135651929
"L11_93345","L12_85688","200","2800","13596",194354.988764045,0.0699544688122522
"L11_100242","L12_92036","200","2800","10298",194354.988764045,0.052985519257765
"L11_104049","L12_95560","200","2800","562899",194354.988764045,2.89624158134363
"L10_112582","L11_107423","100","2600","10739",180506.627659574,0.0594936603671593
"L11_107423","L12_98669","200","2800","10754",194354.988764045,0.0553317415127214
"L10_123671","L11_117942","100","2600","12748",180506.627659574,0.070623445605787
"L11_117942","L12_43954","200","2800","13640",194354.988764045,0.0701808586789585
"L11_119708","L12_109878","200","2800","32112",194354.988764045,0.165223440901665
"L11_120456","L12_110559","200","2800","71518",194354.988764045,0.367976147434146
"L11_120625","L12_110713","200","2800","38767",194354.988764045,0.199464908240996
"L11_123074","L12_112959","200","2800","20789",194354.988764045,0.106964066794492
"L11_123380","L12_108389","200","2800","30536",194354.988764045,0.157114567494184
"L11_124414","L12_114178","200","2800","35943",194354.988764045,0.184934794977845
"L11_128387","L12_117905","200","2800","20129",194354.988764045,0.103568218793897
"L11_128499","L12_117997","200","2800","26509",194354.988764045,0.136394749466313
"L11_134258","L12_123335","200","2800","12861",194354.988764045,0.066172728993408
"L12_261","L13_299","-500","2300","12369",260507.462686567,0.0474804056376762
"L12_700","L13_788","-500","2300","16449",260507.462686567,0.0631421450670333
"L12_1508","L13_1695","-500","2300","10765",260507.462686567,0.0413231923914289
"L12_2532","L13_2871","-500","2300","18414",260507.462686567,0.0706851151598488
"L12_3116","L13_3554","-500","2300","11587",260507.462686567,0.0444785722470494
"L12_3501","L13_9634","-500","2300","17606",260507.462686567,0.0675834765669761
"L12_1650","L13_6103","-500","2300","39551",260507.462686567,0.151822905924143
"L12_3853","L13_4465","-500","2300","15223",260507.462686567,0.0584359459149765
"L12_6212","L13_8262","-500","2300","19077",260507.462686567,0.0732301478171193
"L12_10150","L13_11839","-500","2300","11479",260507.462686567,0.0440639967915664
"L12_10319","L13_12017","-500","2300","310079",260507.462686567,1.19028835796952
"L12_12894","L13_15165","-500","2300","15544",260507.462686567,0.0596681562965509
"L12_14814","L13_17464","-500","2300","12046",260507.462686567,0.0462405179328521
"L12_16376","L13_19280","-500","2300","13936640",260507.462686567,53.4980451472442
"L11_19265","L12_18103","200","2800","10266",194354.988764045,0.0528208720819786
"L12_20236","L13_23896","-500","2300","24625",260507.462686567,0.0945270425117452
"L12_21096","L13_24870","-500","2300","138267",260507.462686567,0.53076022688209
"L12_22202","L13_26142","-500","2300","14332",260507.462686567,0.0550156984072419
"L12_28789","L13_34190","-500","2300","32820",260507.462686567,0.125984874527329
"L12_33120","L13_39138","-500","2300","21739",260507.462686567,0.0834486650624499
"L12_33159","L13_39173","-500","2300","262269",260507.462686567,1.0067619456858
"L12_33740","L13_39856","-500","2300","37675",260507.462686567,0.144621576715939
"L12_33949","L13_42380","-500","2300","81165",260507.462686567,0.311564970780337
"L12_34065","L13_40267","-500","2300","30477",260507.462686567,0.116990890340323
"L12_34166","L13_40407","-500","2300","202223",260507.462686567,0.776265669760513
"L12_34310","L13_40719","-500","2300","39448",260507.462686567,0.151427523776785
"L12_35796","L13_42348","-500","2300","57024",260507.462686567,0.218895840495015
"L12_36788","L13_43526","-500","2300","40078",260507.462686567,0.153845880600435
"L12_36796","L13_43533","-500","2300","13413",260507.462686567,0.0514879683740117
"L12_37034","L13_43812","-500","2300","17523",260507.462686567,0.0672648676521141
"L12_37593","L13_44559","-500","2300","50604",260507.462686567,0.194251632863527
"L12_37730","L13_44629","-500","2300","12326",260507.462686567,0.047315343187808
"L12_38024","L13_45002","-500","2300","23238",260507.462686567,0.0892028188380887
"L12_38378","L13_45449","-500","2300","23913",260507.462686567,0.0917939154348573
"L12_38402","L13_45475","-500","2300","21293",260507.462686567,0.0817366219777701
"L12_38648","L13_45770","-500","2300","129354",260507.462686567,0.496546235819869
"L12_42299","L13_50121","-500","2300","12373",260507.462686567,0.0474957602841755
"L12_45551","L13_54018","-500","2300","28096",260507.462686567,0.107851037011573
"L12_47727","L13_56621","-500","2300","44285",260507.462686567,0.169995130056148
"L12_47924","L13_56853","-500","2300","27568",260507.462686567,0.105824223673656
"L12_52800","L13_70841","-500","2300","169253",260507.462686567,0.649704995989458
"L12_54423","L13_65091","-500","2300","19163",260507.462686567,0.0735602727168557
"L12_55689","L13_66918","-500","2300","72751",260507.462686567,0.279266471868913
"L11_59787","L12_55869","200","2800","10577",194354.988764045,0.0544210368216528
"L12_59684","L13_72893","-500","2300","25839",260507.462686567,0.0991871777243039
"L11_71723","L12_66218","200","2800","11540",194354.988764045,0.0593758877679751
"L12_69268","L13_86120","-500","2300","13103",260507.462686567,0.0502979832703105
"L12_70643","L13_87682","-500","2300","16160",260507.462686567,0.0620327718574539
"L12_71173","L13_88327","-500","2300","11446",260507.462686567,0.0439373209579466
"L12_71354","L13_88580","-500","2300","50026",260507.462686567,0.192032886444368
"L11_77406","L12_71501","200","2800","13571",194354.988764045,0.069825838206169
"L12_71659","L13_92862","-500","2300","32818",260507.462686567,0.125977197204079
"L12_71742","L13_93337","-500","2300","105262",260507.462686567,0.404065199954165
"L12_72107","L13_98887","-500","2300","16292",260507.462686567,0.0625394751919331
"L12_72609","L13_90362","-500","2300","130512",260507.462686567,0.500991405981437
"L12_75288","L13_94072","-500","2300","13526",260507.462686567,0.0519217371376189
"L12_75562","L13_94410","-500","2300","13973",260507.462686567,0.0536376188839235
"L12_85688","L13_107969","-500","2300","15004",260507.462686567,0.057595279019136
"L12_92036","L13_115789","-500","2300","10385",260507.462686567,0.0398645009739888
"L12_95560","L13_120073","-500","2300","570396",260507.462686567,2.18955723616363
"L11_104819","L12_96302","200","2800","13345",194354.988764045,0.0686630175271775
"L12_98669","L13_124029","-500","2300","10799",260507.462686567,0.0414537068866735
"L12_43954","L13_136476","-500","2300","21633",260507.462686567,0.0830417669302166
"L12_109878","L13_138627","-500","2300","33234",260507.462686567,0.127574080440014
"L12_110559","L13_139502","-500","2300","71842",260507.462686567,0.275777128451931
"L12_110713","L13_139705","-500","2300","41913",260507.462686567,0.160889824682021
"L11_120968","L12_111035","200","2800","11345",194354.988764045,0.0583725690405267
"L12_112959","L13_142519","-500","2300","21126",260507.462686567,0.0810955654864215
"L12_108389","L13_142849","-500","2300","34496",260507.462686567,0.132418471410565
"L12_114178","L13_144069","-500","2300","37945",260507.462686567,0.145658015354647
"L12_117905","L13_148508","-500","2300","21922",260507.462686567,0.084151140139796
"L12_117997","L13_148653","-500","2300","27196",260507.462686567,0.104396241549215
"L12_123335","L13_155252","-500","2300","13028",260507.462686567,0.0500100836484473
"L11_135470","L12_124442","200","2800","10171",194354.988764045,0.0523320757788627
"L11_135481","L12_124450","200","2800","11160",194354.988764045,0.0574207025555115
"L13_299","L14_219","1000","3300","11935",175115.096774194,0.0681551746243208
"L13_788","L14_628","1000","3300","15958",175115.096774194,0.0911286365022967
"L13_1695","L14_1262","1000","3300","10734",175115.096774194,0.0612968281874704
"L13_6103","L14_1460","1000","3300","22099",175115.096774194,0.126197000756
"L13_2871","L14_2221","1000","3300","17217",175115.096774194,0.0983181936746486
"L13_3554","L14_2695","1000","3300","11571",175115.096774194,0.0660765417325527
"L13_9634","L14_3027","1000","3300","16367",175115.096774194,0.0934642432405747
"L13_4465","L14_3329","1000","3300","14102",175115.096774194,0.0805298929662482
"L13_8262","L14_4516","1000","3300","17222",175115.096774194,0.0983467463242608
"L13_11839","L14_8732","1000","3300","11473",175115.096774194,0.0655169098001536
"L13_12017","L14_8896","1000","3300","213459",175115.096774194,1.21896400671411
"L13_15165","L14_9840","1000","3300","15509",175115.096774194,0.0885646085671212
"L13_17464","L14_9255","1000","3300","12011",175115.096774194,0.0685891748984263
"L13_19280","L14_14005","1000","3300","9700821",175115.096774194,55.3968285927338
"L13_23896","L14_14005","1000","3300","10764",175115.096774194,0.0614681440851436
"L13_24870","L14_18290","1000","3300","133321",175115.096774194,0.761333559789617
"L13_26142","L14_18290","1000","3300","12073",175115.096774194,0.0689432277536175
"L13_34190","L14_25067","1000","3300","32692",175115.096774194,0.186688644224407
"L13_39138","L14_29019","1000","3300","17894",175115.096774194,0.10218422243214
"L13_39173","L14_29054","1000","3300","134219",175115.096774194,0.766461615659968
"L13_39856","L14_29571","1000","3300","34007",175115.096774194,0.194197991072415
"L13_42380","L14_29745","1000","3300","74425",175115.096774194,0.425006189477593
"L13_40267","L14_14005","1000","3300","14392",175115.096774194,0.0821859466437558
"L13_40407","L14_29904","1000","3300","172610",175115.096774194,0.98569456991236
"L13_40719","L14_29986","1000","3300","36943",175115.096774194,0.210964106924699
"L13_42348","L14_31324","1000","3300","42295",175115.096774194,0.241526863069598
"L13_43526","L14_32206","1000","3300","36660",175115.096774194,0.209348026956649
"L13_43533","L14_32206","1000","3300","10782",175115.096774194,0.0615709336237476
"L13_43812","L14_32416","1000","3300","17162",175115.096774194,0.0980041145289144
"L13_44559","L14_32415","1000","3300","28296",175115.096774194,0.161585154685361
"L13_44629","L14_32970","1000","3300","11059",175115.096774194,0.0631527504122634
"L13_45002","L14_32415","1000","3300","22318",175115.096774194,0.127447606809015
"L13_45449","L14_33544","1000","3300","21812",175115.096774194,0.12455807866826
"L13_45475","L14_33406","1000","3300","14687",175115.096774194,0.0838705529708756
"L13_45770","L14_33762","1000","3300","127818",175115.096774194,0.72990851362643
"L13_50121","L14_37022","1000","3300","11035",175115.096774194,0.0630156976941249
"L13_136476","L14_14005","1000","3300","12434",175115.096774194,0.0710047290556183
"L13_54018","L14_39815","1000","3300","25418",175115.096774194,0.145150249568579
"L13_56621","L14_33050","1000","3300","37713",175115.096774194,0.215361214964978
"L13_56853","L14_41754","1000","3300","27467",175115.096774194,0.156851125379658
"L13_70841","L14_46026","1000","3300","117369",175115.096774194,0.670239186466855
"L13_65091","L14_47187","1000","3300","11674",175115.096774194,0.066664726314564
"L13_66918","L14_48077","1000","3300","56999",175115.096774194,0.325494495049155
"L13_72893","L14_50875","1000","3300","21129",175115.096774194,0.120657786731234
"L13_86120","L14_58095","1000","3300","12833",175115.096774194,0.0732832304946719
"L13_87682","L14_59312","1000","3300","13709",175115.096774194,0.0782856547067293
"L13_88327","L14_59753","1000","3300","10871",175115.096774194,0.0620791707868447
"L13_88580","L14_59867","1000","3300","35527",175115.096774194,0.202877996554524
"L13_92862","L14_14005","1000","3300","22041",175115.096774194,0.125865790020499
"L13_93337","L14_14005","1000","3300","26616",175115.096774194,0.151991464415662
"L13_98887","L14_60325","1000","3300","14435",175115.096774194,0.0824314994304207
"L13_90362","L14_60764","1000","3300","113861",175115.096774194,0.650206647498935
"L13_94072","L14_14005","1000","3300","11479",175115.096774194,0.0655511729796882
"L13_94410","L14_62966","1000","3300","11137",175115.096774194,0.0635981717462137
"L13_107969","L14_70723","1000","3300","11969",175115.096774194,0.0683493326416838
"L13_115789","L14_75913","1000","3300","10114",175115.096774194,0.0577562996355577
"L13_120073","L14_7623","1000","3300","13931",175115.096774194,0.079553392349511
"L13_124029","L14_9908","1000","3300","10264",175115.096774194,0.0586128791239237
"L13_142849","L14_14005","1000","3300","30202",175115.096774194,0.172469424717531
"L13_138627","L14_89831","1000","3300","27760",175115.096774194,0.158524310646933
"L13_139502","L14_41134","1000","3300","69713",175115.096774194,0.398098172483056
"L13_139705","L14_91675","1000","3300","36569",175115.096774194,0.208828368733707
"L13_142519","L14_91675","1000","3300","20680",175115.096774194,0.118093758796058
"L13_144069","L14_93216","1000","3300","35392",175115.096774194,0.202107075014995
"L13_148508","L14_32970","1000","3300","19301",175115.096774194,0.110218938033013
"L13_148653","L14_93187","1000","3300","26159",175115.096774194,0.149381752241107
"L13_155252","L14_102409","1000","3300","12761",175115.096774194,0.0728720723402562
"L14_219","L15_205","300","3600","14006",212373.333333333,0.0659498995479658
"L14_628","L15_594","300","3600","17221",212373.333333333,0.0810883350075339
"L14_1262","L15_1190","300","3600","26229",212373.333333333,0.12350420642893
"L14_2221","L15_2064","300","3600","21130",212373.333333333,0.0994946007031642
"L14_2695","L15_2478","300","3600","12983",212373.333333333,0.0611329105976896
"L14_3329","L15_1361","300","3600","20486",212373.333333333,0.0964622049221497
"L14_1460","L15_1361","300","3600","58906",212373.333333333,0.277370040180814
"L14_4516","L15_1355","300","3600","19626",212373.333333333,0.092412732295329
"L14_3027","L15_2748","300","3600","20786",212373.333333333,0.097874811652436
"L14_8732","L15_8002","300","3600","11482",212373.333333333,0.0540651682571572
"L13_12110","L14_8896","1000","3300","18380",175115.096774194,0.104959539974446
"L13_12774","L14_8896","1000","3300","17368",175115.096774194,0.0991804836929371
"L13_71260","L14_8896","1000","3300","18734",175115.096774194,0.10698106756699
"L14_8896","L15_8161","300","3600","359189",212373.333333333,1.69130932948267
"L14_9840","L15_9021","300","3600","17234",212373.333333333,0.0811495479658463
"L14_9255","L15_8497","300","3600","12410",212373.333333333,0.0584348317428428
"L13_19409","L14_14005","1000","3300","758505",175115.096774194,4.33146549882032
"L13_24214","L14_14005","1000","3300","1666912",175115.096774194,9.51895085407422
"L13_29362","L14_14005","1000","3300","25143",175115.096774194,0.143579853839908
"L13_51922","L14_14005","1000","3300","335878",175115.096774194,1.91804136928929
"L13_54205","L14_14005","1000","3300","15007",175115.096774194,0.0856979225460563
"L13_64900","L14_14005","1000","3300","252072",175115.096774194,1.43946469860928
"L13_65892","L14_14005","1000","3300","39628",175115.096774194,0.22629687976645
"L13_92437","L14_14005","1000","3300","36310",175115.096774194,0.207349341483795
"L13_93432","L14_14005","1000","3300","12890",175115.096774194,0.073608730700251
"L13_95921","L14_14005","1000","3300","10027",175115.096774194,0.0572594835323054
"L13_135933","L14_14005","1000","3300","10287",175115.096774194,0.0587442213121398
"L13_137449","L14_14005","1000","3300","172704",175115.096774194,0.986231359725069
"L13_155369","L14_14005","1000","3300","48509",175115.096774194,0.27701209600764
"L13_161372","L14_14005","1000","3300","68274",175115.096774194,0.389880719924665
"L13_163286","L14_14005","1000","3300","14369",175115.096774194,0.0820546044555397
"L13_168244","L14_14005","1000","3300","62965",175115.096774194,0.359563516566432
"L14_14005","L15_12855","300","3600","14789926",212373.333333333,69.6411633601205
"L14_18290","L15_16970","300","3600","187364",212373.333333333,0.8822388247112
"L14_25067","L15_12855","300","3600","32838",212373.333333333,0.154623932697137
"L14_29019","L15_27171","300","3600","22201",212373.333333333,0.104537606730286
"L13_43162","L14_29054","1000","3300","124313",175115.096774194,0.709893106248278
"L14_29054","L15_27202","300","3600","277349",212373.333333333,1.30595021346057
"L14_29571","L15_27690","300","3600","40156",212373.333333333,0.189082119537921
"L13_40408","L14_29904","1000","3300","21227",175115.096774194,0.121217418663633
"L14_29904","L15_27982","300","3600","210464",212373.333333333,0.991009542943245
"L14_29986","L15_28056","300","3600","43152",212373.333333333,0.20318935208438
"L14_31324","L15_29297","300","3600","71740",212373.333333333,0.337801356102461
"L14_29745","L15_27847","300","3600","88459",212373.333333333,0.416525929181316
"L14_32206","L15_30129","300","3600","55763",212373.333333333,0.262570630336514
"L14_32416","L15_27202","300","3600","17638",212373.333333333,0.0830518583626318
"L13_45062","L14_32415","1000","3300","15319",175115.096774194,0.0874796078818576
"L14_32415","L15_30312","300","3600","99673",212373.333333333,0.469329168759417
"L14_32970","L15_30841","300","3600","48944",212373.333333333,0.230462079357107
"L14_33544","L15_31363","300","3600","24204",212373.333333333,0.113969110999498
"L14_33406","L15_31232","300","3600","30233",212373.333333333,0.142357797589151
"L14_33762","L15_31552","300","3600","134802",212373.333333333,0.634740708186841
"L14_37022","L15_27847","300","3600","13815",212373.333333333,0.0650505399296836
"L14_39815","L15_37217","300","3600","33445",212373.333333333,0.157482106981416
"L14_33050","L15_30910","300","3600","59802",212373.333333333,0.281589025615269
"L14_41754","L15_30910","300","3600","33962",212373.333333333,0.15991649924661
"L14_47187","L15_43924","300","3600","24569",212373.333333333,0.115687782521346
"L14_48077","L15_44664","300","3600","73608",212373.333333333,0.346597187343044
"L14_46026","L15_43006","300","3600","209068",212373.333333333,0.984436212958312
"L14_50875","L15_43572","300","3600","27136",212373.333333333,0.127774987443496
"L14_58095","L15_53156","300","3600","15699",212373.333333333,0.0739217101958815
"L14_59312","L15_54295","300","3600","17788",212373.333333333,0.083758161727775
"L14_59753","L15_54683","300","3600","15479",212373.333333333,0.0728857985936715
"L14_59867","L15_54763","300","3600","59726",212373.333333333,0.281231165243596
"L14_60764","L15_55496","300","3600","146283",212373.333333333,0.688801167754897
